OTUID,Kingdom,Phylum,Class,Order,Family,Genus,Species
a1e32cac2249b23c2a4ead5d70f4d243,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__metagenome
c6deb559424e526d8b04cf600fecec79,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
14a7b5b8690d8240cd12790adb1338f2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
2694f7b02390e31ae5265136de010339,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
3570b43adb47bd3cd8ef2b8794eeafdb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
434f6f9f3d2856b171493d38eb601d7a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
43eeb6f435c856459cf2dfa5e72f48fa,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,
4428e480d909e18a326bf01841053fab,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
4d2f22460b5eea4c46bb16bd3c00a225,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
721aef6fa90e8159b39d984c613a69c6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
88103b5371b9fcfdf69d09a3e3c3bf40,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
8d578181009b56074fa0937d5879eb45,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
93033b9f5025084c7bd8fd80e7a401ea,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
95cf495fef9c151f6a6fdb87c65f7ec0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_gamma
a67333745cb248945d229a79e2d745fd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_organism
a9395f2ed226768d886142d6c0889b63,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
ac580156b8c3ef1b4054efea357a77ed,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
d1d913c7a722f68b32ea24214c7c5c77,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_bacterium
fa7fd3fffcd357b56f25e826fc5e8924,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__c__Gammaproteobacteria,f__o__c__Gammaproteobacteria,g__f__o__c__Gammaproteobacteria,s__uncultured_organism
19aa307c14190561328bb25cbd1ad28c,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,
d9c1fa8609c2b29e6c1c0a1329782ef5,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_bacterium
fbd3b8d0be0390f4674ab1da86c0a3bb,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_bacterium
48151ee167d3d6f255c0119643b95a34,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_bacterium
5f0ca4159a24756bc22d272601799891,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_Candidatus
d3ec1647a35f01f4fa5348ce06405b9a,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_organism
fbc3261b6fe5dad25b718134783a5c31,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_organism
54e1b7193fd28b082bf2f881171b0c2f,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_Candidatus
5bd7334a2ab64e23c176965dcb091098,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_Candidatus
b78c33558f6298b0c799dda3ef44ce94,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,
e8a03c6825ce48579fa700825706617f,d__Bacteria,p__Sumerlaeota,c__Sumerlaeia,o__c__Sumerlaeia,f__o__c__Sumerlaeia,g__f__o__c__Sumerlaeia,s__uncultured_bacterium
3ed95d8823da46ac5afca681cb2a70bd,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__c__Thermoplasmata,f__o__c__Thermoplasmata,g__f__o__c__Thermoplasmata,s__uncultured_archaeon
dae0a32a4ee2eb369c4dea49e2703dbe,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__c__Thermoplasmata,f__o__c__Thermoplasmata,g__f__o__c__Thermoplasmata,s__uncultured_Thermoplasmata
d7d7edad6e9ff69422aba987293223dc,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__c__Thermoplasmata,f__o__c__Thermoplasmata,g__f__o__c__Thermoplasmata,s__uncultured_archaeon
66dfcb7530fd22643116c921831cbed2,d__Archaea,p__Thermoplasmatota,c__Thermoplasmata,o__c__Thermoplasmata,f__o__c__Thermoplasmata,g__f__o__c__Thermoplasmata,s__uncultured_archaeon
68fec3bce252b46e67f1b6c63d22ad91,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__c__Verrucomicrobiae,f__o__c__Verrucomicrobiae,g__f__o__c__Verrucomicrobiae,s__metagenome
d1846621d56307859a8d6c6bf12e33cd,d__Bacteria,p__Verrucomicrobiota,c__Verrucomicrobiae,o__c__Verrucomicrobiae,f__o__c__Verrucomicrobiae,g__f__o__c__Verrucomicrobiae,s__uncultured_Opitutae
f93c192b3f8184ac914b43d868ecb3b1,d__Bacteria,p__Firmicutes,c__Negativicutes,o__Veillonellales-Selenomonadales,f__o__Veillonellales-Selenomonadales,g__f__o__Veillonellales-Selenomonadales,
0b009f70a17508247a0c0dbeeccc673c,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
de490e55a3443c8cace7e5919696660a,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
751da106d4b81db5f4551ec51c0b5db9,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
d702c92e9239a8c31942b8fdbeee620f,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
8fe277e0b3a8fdc3bf2e466f5b88d343,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
8c2afaf3c65245ff58000cc2a908887a,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
6f22a4bc8f18a0e7f3cd39cd602f53f6,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
2241beb836b82270437d3af285c52c30,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
1738b17f8d391055331384c35574440e,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
5620da815ae66f9fc55d3d5dd73d2513,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
e4d3d451385bc99e1a65fa8c0704efb1,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
aaaec6a84fc3ae54ac7923d6ea0caca1,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
47d46830866d9b4dd2515da11662eaba,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
e0dd39f47bebe6395994aeb12e137e5e,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
42bef479316f12fa67ead90a313c38bb,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
21a433958a697c429d9820399c95934f,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
25c360888dfecd5b8d16451a169cdb74,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
bf8713dc231b422e9c632828ed394811,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
4ba127287b053a02d618e0daee38a5ec,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
c37dc06f022056af4ab78b22e5182838,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
4cf1dd238f49756e466f8bd3f26bab2a,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
02fe4265e9a60af8e681e1666b30591a,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
94931bfe4c59f355fa704e05809b230d,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
287b679501c185f25fa4f2ec86e0a3e7,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
5f032295a42a1aebd8eb1aa15f242efc,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
3057384723114bed08911233506c4959,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
3b45d4d4831720e530609cfdf591d894,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
96f927ed066462154e5a4c3674bec930,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
557f9e0621f616e28cccf811c420cf48,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
af207dea39c64559c54766ca3328db24,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
55f33778da1cfef9654101c080689127,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
2ebf1151626e35a298a92df3f8bd52c1,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
9993cf1aa7df8fb4319d8ad71ff69b09,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
3aa4a1ac11af306fbb4f673eee3910b8,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
8123e3cb18b56dbd019db47f53bd7114,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
846471a959631408a881ee113181c9c7,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
57509d7a7e52d58467d2d9136cf4528f,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
8d0f5183960abd30d0261b0ce73e50dd,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
33577bde62eb3222519584db91567ed0,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
e52fbfa71f69eeb5bb22870d8c8a6feb,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
05e21726e1db174a7763677325a4fca9,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
bd2957509141b715c32024fabd4b2790,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
736c1f9874e386afb2006a4747de594f,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
2aab1c50fdeee776944002676a8f3927,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
5fa55f30c5b8ba52337b13a9d6691dee,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
51d0ce810547ad2cfa703291990239a5,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
21a838ddd537aa045181aa3b6b838b7b,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
b2a43491eb78a59a4cf40bbf0aa4f84b,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
68d19b714197954956190a0f6895329f,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
1df60108e6a2ab85499808bc378d9d82,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
1e5e512447a135e6dec51491dfe5530c,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
4bb8d585af55c9388a65c58179ee38c1,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
d4cb3befa3d894b04603cb48b9a069bd,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
5cd37e05111717fc8bbb6b94769a58f0,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
228d986c7ed990c56af034f91a792ffa,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
a3dbf8de61d742ce12f6ee1eb98ebd28,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
f18ba9723e34cfc8de36dab278a53326,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,
cf0b811690a5ec480b790541a0a0b492,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__metagenome
d12faebf3caab2955626011ec6371282,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_bacterium
2e7840f4b6c29fda6bff30f47b4dc552,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__metagenome
ba309d808a1450e5e3bab2930e7da36e,d__Bacteria,p__Acidobacteriota,c__Vicinamibacteria,o__Vicinamibacterales,f__o__Vicinamibacterales,g__f__o__Vicinamibacterales,s__uncultured_Acidobacteriaceae
8ab303611fc71ae9ea35ba907ba4a028,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__o__Xanthomonadales,g__f__o__Xanthomonadales,s__uncultured_bacterium
2ffca0fcfda6908bdeb0b8b9e1291041,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Xanthomonadales,f__o__Xanthomonadales,g__f__o__Xanthomonadales,s__uncultured_gamma
28da6d4174c85d5f55bea5c4c1268e1e,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Zavarziniales,f__o__Zavarziniales,g__f__o__Zavarziniales,s__uncultured_bacterium
a0c0b46baf9d5cb37e11d252f4665182,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Alphaproteobacteria_Incertae_Sedis,f__o__Alphaproteobacteria_Incertae_Sedis,g__f__o__Alphaproteobacteria_Incertae_Sedis,s__uncultured_Alphaproteobacteria
0898a4d2cbf40b0ca449ef5410cd4937,d__Bacteria,p__Proteobacteria,c__Alphaproteobacteria,o__Alphaproteobacteria_Incertae_Sedis,f__o__Alphaproteobacteria_Incertae_Sedis,g__f__o__Alphaproteobacteria_Incertae_Sedis,s__uncultured_Alphaproteobacteria
b73fe27a02f7b1822ce7abbf4e9664c2,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
68c764a0bd385620e3ceb7d76f4d269a,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
dfed5a050df0eb147ac03c1f944b65a9,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
1aa560a59cdc70711b35c19f37020c42,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
55403e2e1f51424354c46cdb9b8ca177,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_sediment
4166206f76f482552249f31cf3569079,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_gamma
3e693bd5305ef8b9996451982b3f9bbb,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_Chromatiales
71659ebb8763098f7d311dae10b91bf0,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_gamma
3b3f2d37914a1a1b74683d616d42cc7d,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
9aabcd1d677fdb16820e24dc1a84d4c8,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_sediment
99724c0fa84d7bc264b11ae71c08680b,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
68754f9ff76398a862c09c5f80d826cd,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
1eb25bc97afc55c9ba5b0f3c7885049e,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,s__uncultured_bacterium
e7616ff20561c927dc7f8f49060feed6,d__Bacteria,p__Proteobacteria,c__Gammaproteobacteria,o__Gammaproteobacteria_Incertae_Sedis,f__o__Gammaproteobacteria_Incertae_Sedis,g__f__o__Gammaproteobacteria_Incertae_Sedis,
